;X;CODE;codeplas;plasnaam;SBZ;meetnet;HabtypeSel;HabtypeVel;INSIDE_X;INSIDE_Y;LabSampleID;FieldSampleID;FieldObserver;FieldSampleRemark;FieldSamplingDate;Component;LIMSAnalysisName;Unit;AquaComponent;AquaUnit;ResultNumeric;ResultFormatted;ResultFormattedNumeric;IsBelowLOQ;IsAboveLOQ;IsCalc;ResultCalc;label
89;22601;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008695;WVLDIK0133_R;Jo Packet;EMPTY;4/12/2023;TEMP.VELD;VELDMETING_W;°C;T_veld;°C;5,7;5.7;5,7;FALSE;FALSE;FALSE;5,7;T_veld (°C)
90;22602;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008695;WVLDIK0133_R;Jo Packet;EMPTY;4/12/2023;pH.VELD;VELDMETING_W;-;pH_veld;-;7,94;7.94;7,94;FALSE;FALSE;FALSE;7,94;pH_veld (-)
91;22603;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008695;WVLDIK0133_R;Jo Packet;EMPTY;4/12/2023;EC25.VELD;VELDMETING_W;µS/cm;EGV25_veld;µS/cm;917;917;917;FALSE;FALSE;FALSE;917;EGV25_veld (µS/cm)
92;22604;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008695;WVLDIK0133_R;Jo Packet;EMPTY;4/12/2023;O2.VELD;VELDMETING_W;mg/L;O2_veld;mg/L;8,91;8.91;8,91;FALSE;FALSE;FALSE;8,91;O2_veld (mg/L)
93;22605;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008695;WVLDIK0133_R;Jo Packet;EMPTY;4/12/2023;SAL.VELD;VELDMETING_W;g/kg;sal_veld;g/kg;0,4;0.4;0,4;FALSE;FALSE;FALSE;0,4;sal_veld (g/kg)
94;22606;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008695;WVLDIK0133_R;Jo Packet;EMPTY;4/12/2023;SAT.VELD;VELDMETING_W;%;O2verz;%;72,2;72.2;72,2;FALSE;FALSE;FALSE;72,2;O2verz (%)
95;22607;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008695;WVLDIK0133_R;Jo Packet;EMPTY;4/12/2023;SD.VELD;VELDMETING_W;M;SD_veld;M;3,72;3.72;3,72;FALSE;FALSE;FALSE;3,72;SD_veld (M)
96;22608;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008695;WVLDIK0133_R;Jo Packet;EMPTY;4/12/2023;WD.VELD;VELDMETING_W;M;WD_veld;m;9,5;9.50;9,5;FALSE;FALSE;FALSE;9,5;WD_veld (m)
97;22609;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;TEMP.VELD;VELDMETING_W;°C;T_veld;°C;5,8;5.8;5,8;FALSE;FALSE;FALSE;5,8;T_veld (°C)
98;22610;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;pH.VELD;VELDMETING_W;-;pH_veld;-;7,9;7.9;7,9;FALSE;FALSE;FALSE;7,9;pH_veld (-)
99;22611;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;EC25.VELD;VELDMETING_W;µS/cm;EGV25_veld;µS/cm;915;915;915;FALSE;FALSE;FALSE;915;EGV25_veld (µS/cm)
100;22612;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;O2.VELD;VELDMETING_W;mg/L;O2_veld;mg/L;8,83;8.83;8,83;FALSE;FALSE;FALSE;8,83;O2_veld (mg/L)
101;22613;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;SAL.VELD;VELDMETING_W;g/kg;sal_veld;g/kg;0,4;0.4;0,4;FALSE;FALSE;FALSE;0,4;sal_veld (g/kg)
102;22614;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;SAT.VELD;VELDMETING_W;%;O2verz;%;71,8;71.8;71,8;FALSE;FALSE;FALSE;71,8;O2verz (%)
103;22615;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;SD.VELD;VELDMETING_W;M;SD_veld;M;3,72;3.72;3,72;FALSE;FALSE;FALSE;3,72;SD_veld (M)
104;22616;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008696;WVLDIK0133_ZP;Jo Packet;EMPTY;4/12/2023;WD.VELD;VELDMETING_W;M;WD_veld;m;9,5;9.50;9,5;FALSE;FALSE;FALSE;9,5;WD_veld (m)
105;35807;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;pH.25;PHH2O_TIT_W;-;pH_labo;-;7,98;7.98;7,98;FALSE;FALSE;FALSE;7,98;pH_labo (-)
106;35808;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;EC.25;EC_TIT_W;µS/cm;EGV_tit;µS/cm;911,3;911.30;911,3;FALSE;FALSE;FALSE;911,3;EGV_tit (µS/cm)
107;35809;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;HCO3;ALK_OEP_W;mg/L;HCO3_OEP;mg/L;192,455;192.46;192,46;FALSE;FALSE;FALSE;192,46;HCO3_OEP (mg/L)
108;35810;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;CO3;ALK_OEP_W;mg/L;CO3;mg/L;0;<1.20;1,2;TRUE;FALSE;FALSE;0,6;CO3 (mg/L)
109;35811;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;OH;ALK_OEP_W;mg/L;OH;mg/L;0;<0.36;0,36;TRUE;FALSE;FALSE;0,18;OH (mg/L)
110;35812;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;Cl;IC_ANIONEN;mg/L;Cl;mg/L;158,3605;158.36;158,36;FALSE;FALSE;FALSE;158,36;Cl (mg/L)
111;35813;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;NO2;IC_ANIONEN;mg/L;NO2;mg/L;0,0665;0.07;0,07;FALSE;FALSE;FALSE;0,07;NO2 (mg/L)
112;35814;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;NO3;IC_ANIONEN;mg/L;NO3;mg/L;0,6635;0.66;0,66;FALSE;FALSE;FALSE;0,66;NO3 (mg/L)
113;35815;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;SO4;IC_ANIONEN;mg/L;SO4;mg/L;48,5532;48.55;48,55;FALSE;FALSE;FALSE;48,55;SO4 (mg/L)
114;35816;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;PO4;IC_ANIONEN;mg/L;PO4;mg/L;1,0315;1.03;1,03;FALSE;FALSE;FALSE;1,03;PO4 (mg/L)
115;35817;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;Na;IC_KATIONEN;mg/L;Na;mg/L;104,7412;104.74;104,74;FALSE;FALSE;FALSE;104,74;Na (mg/L)
116;35818;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;NH4;IC_KATIONEN;mg/L;NH4;mg/L;1,273;1.27;1,27;FALSE;FALSE;FALSE;1,27;NH4 (mg/L)
117;35819;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;K;IC_KATIONEN;mg/L;K;mg/L;18,5041;18.50;18,5;FALSE;FALSE;FALSE;18,5;K (mg/L)
118;35820;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;Mg;IC_KATIONEN;mg/L;Mg;mg/L;22,0669;22.07;22,07;FALSE;FALSE;FALSE;22,07;Mg (mg/L)
119;35821;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;Ca;IC_KATIONEN;mg/L;Ca;mg/L;36,1016;36.10;36,1;FALSE;FALSE;FALSE;36,1;Ca (mg/L)
120;35822;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;Al;ICP_MINMET_HNO3_1;mg/L;Al;mg/L;-0,019845645;<0.1;0,1;TRUE;FALSE;FALSE;0,05;Al (mg/L)
121;35823;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;Fe;ICP_MINMET_HNO3_1;mg/L;Fe;mg/L;0,0108;<0.1;0,1;TRUE;FALSE;FALSE;0,05;Fe (mg/L)
122;35824;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;Mn;ICP_MINMET_HNO3_1;mg/L;Mn;mg/L;0,0372;<0.1;0,1;TRUE;FALSE;FALSE;0,05;Mn (mg/L)
123;35825;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;S;ICP_MINMET_HNO3_1;mg/L;S;mg/L;15,32652446;15.33;15,33;FALSE;FALSE;FALSE;15,33;S (mg/L)
124;35826;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;Si;ICP_MINMET_HNO3_1;mg/L;Si;mg/L;2,4568;2.46;2,46;FALSE;FALSE;FALSE;2,46;Si (mg/L)
125;35827;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;T.P;P_TOT_L_ICP_W;mg/L;TP;mg/L;0,4693;0.4693;0,4693;FALSE;FALSE;FALSE;0,4693;TP (mg/L)
126;35828;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;CHL.A;CHLA_SPECTRO;µg/l;chl_a;µg/l;23,976;24.0;24;FALSE;FALSE;FALSE;24;chl_a (µg/l)
127;35829;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;Faeofytine;CHLA_SPECTRO;µg/l;faeo;µg/l;9,953;10.0;10;FALSE;FALSE;FALSE;10;faeo (µg/l)
128;35830;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;ZS.105;ZS_FILT_105;g/L;ZS_105;g/L;0,013028571;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_105 (g/L)
129;35831;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;ZS.550;ZS_FILT_550;g/L;ZS_550;g/L;0,013028571;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_550 (g/L)
130;35832;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;T.KATION;QC_IONENBALANS;meq/L;T_kation;meq/L;8,718327699;87.183;8,7183;FALSE;FALSE;FALSE;8,7183;T_kation (meq/L)
131;35833;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;T.ANION;QC_IONENBALANS;meq/L;T_anion;meq/L;8,67539346;86.754;8,6754;FALSE;FALSE;FALSE;8,6754;T_anion (meq/L)
132;35834;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;VERSCHIL.IC.ABS;QC_IONENBALANS;meq/L;verschil_IC_abs;meq/L;0,042927699;0.043;0,043;FALSE;FALSE;FALSE;0,043;verschil_IC_abs (meq/L)
133;35835;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;VERSCHIL.IC.PROC;QC_IONENBALANS;%;verschil_IC_proc;%;0,246799972;0.2;0,2;FALSE;FALSE;FALSE;0,2;verschil_IC_proc (%)
134;35836;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;EC.MEAS;QC_GELEIDBAARHEID;µS/cm;EGV_labo;µS/cm;911,3;911.30;911,3;FALSE;FALSE;FALSE;911,3;EGV_labo (µS/cm)
135;35837;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;EC.CALC;QC_GELEIDBAARHEID;µS/cm;EGV_calc;µS/cm;853,4176562;853.42;853,42;FALSE;FALSE;FALSE;853,42;EGV_calc (µS/cm)
136;35838;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;VERSCHIL.EC.ABS;QC_GELEIDBAARHEID;µS/cm;verschil_EGV_abs;µS/cm;57,88;57.88;57,88;FALSE;FALSE;FALSE;57,88;verschil_EGV_abs (µS/cm)
137;35839;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008688;WVLDIK0133_R;Jo Packet;EMPTY;13/11/2023;VERSCHIL.EC.PROC;QC_GELEIDBAARHEID;%;verschil_EGV_proc;%;6,35136618;6.35;6,35;FALSE;FALSE;FALSE;6,35;verschil_EGV_proc (%)
138;35840;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;pH.25;PHH2O_TIT_W;-;pH_labo;-;8,02;8.02;8,02;FALSE;FALSE;FALSE;8,02;pH_labo (-)
139;35841;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;EC.25;EC_TIT_W;µS/cm;EGV_tit;µS/cm;909,6;909.60;909,6;FALSE;FALSE;FALSE;909,6;EGV_tit (µS/cm)
140;35842;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;HCO3;ALK_OEP_W;mg/L;HCO3_OEP;mg/L;192,455;192.46;192,46;FALSE;FALSE;FALSE;192,46;HCO3_OEP (mg/L)
141;35843;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;CO3;ALK_OEP_W;mg/L;CO3;mg/L;0;<1.20;1,2;TRUE;FALSE;FALSE;0,6;CO3 (mg/L)
142;35844;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;OH;ALK_OEP_W;mg/L;OH;mg/L;0;<0.36;0,36;TRUE;FALSE;FALSE;0,18;OH (mg/L)
143;35845;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;Cl;IC_ANIONEN;mg/L;Cl;mg/L;156,655;156.66;156,66;FALSE;FALSE;FALSE;156,66;Cl (mg/L)
144;35846;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;NO2;IC_ANIONEN;mg/L;NO2;mg/L;0,0657;0.07;0,07;FALSE;FALSE;FALSE;0,07;NO2 (mg/L)
145;35847;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;NO3;IC_ANIONEN;mg/L;NO3;mg/L;0,7281;0.73;0,73;FALSE;FALSE;FALSE;0,73;NO3 (mg/L)
146;35848;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;SO4;IC_ANIONEN;mg/L;SO4;mg/L;48,8188;48.82;48,82;FALSE;FALSE;FALSE;48,82;SO4 (mg/L)
147;35849;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;PO4;IC_ANIONEN;mg/L;PO4;mg/L;1,0288;1.03;1,03;FALSE;FALSE;FALSE;1,03;PO4 (mg/L)
148;35850;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;Na;IC_KATIONEN;mg/L;Na;mg/L;103,4892;103.49;103,49;FALSE;FALSE;FALSE;103,49;Na (mg/L)
149;35851;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;NH4;IC_KATIONEN;mg/L;NH4;mg/L;1,282;1.28;1,28;FALSE;FALSE;FALSE;1,28;NH4 (mg/L)
150;35852;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;K;IC_KATIONEN;mg/L;K;mg/L;18,5715;18.57;18,57;FALSE;FALSE;FALSE;18,57;K (mg/L)
151;35853;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;Mg;IC_KATIONEN;mg/L;Mg;mg/L;22,189;22.19;22,19;FALSE;FALSE;FALSE;22,19;Mg (mg/L)
152;35854;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;Ca;IC_KATIONEN;mg/L;Ca;mg/L;36,1853;36.19;36,19;FALSE;FALSE;FALSE;36,19;Ca (mg/L)
153;35855;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;Al;ICP_MINMET_HNO3_1;mg/L;Al;mg/L;-0,01323043;<0.1;0,1;TRUE;FALSE;FALSE;0,05;Al (mg/L)
154;35856;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;Fe;ICP_MINMET_HNO3_1;mg/L;Fe;mg/L;0,0132;<0.1;0,1;TRUE;FALSE;FALSE;0,05;Fe (mg/L)
155;35857;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;Mn;ICP_MINMET_HNO3_1;mg/L;Mn;mg/L;0,0317;<0.1;0,1;TRUE;FALSE;FALSE;0,05;Mn (mg/L)
156;35858;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;S;ICP_MINMET_HNO3_1;mg/L;S;mg/L;15,49904564;15.50;15,5;FALSE;FALSE;FALSE;15,5;S (mg/L)
157;35859;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;Si;ICP_MINMET_HNO3_1;mg/L;Si;mg/L;2,5601;2.56;2,56;FALSE;FALSE;FALSE;2,56;Si (mg/L)
158;35860;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;T.P;P_TOT_L_ICP_W;mg/L;TP;mg/L;0,4563;0.4563;0,4563;FALSE;FALSE;FALSE;0,4563;TP (mg/L)
159;35861;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;CHL.A;CHLA_SPECTRO;µg/l;chl_a;µg/l;23,014;23.0;23;FALSE;FALSE;FALSE;23;chl_a (µg/l)
160;35862;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;Faeofytine;CHLA_SPECTRO;µg/l;faeo;µg/l;7,6516;7.7;7,7;FALSE;FALSE;FALSE;7,7;faeo (µg/l)
161;35863;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;ZS.105;ZS_FILT_105;g/L;ZS_105;g/L;0,009;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_105 (g/L)
162;35864;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;ZS.550;ZS_FILT_550;g/L;ZS_550;g/L;0,009;<0.025;0,025;TRUE;FALSE;FALSE;0,0125;ZS_550 (g/L)
163;35865;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008689;WVLDIK0133_ZP;Jo Packet;EMPTY;13/11/2023;T.KATION;QC_IONENBALANS;meq/L;T_kation;meq/L;8,680690185;86.807;8,6807;FALSE;FALSE;FALSE;8,6807;T_kation (meq/L)
164;37130;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;pH.25;PHH2O_TIT_W;-;pH_labo;-;7,85;7.85;7,85;FALSE;FALSE;FALSE;7,85;pH_labo (-)
165;37131;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;EC.25;EC_TIT_W;µS/cm;EGV_tit;µS/cm;893;893.00;893;FALSE;FALSE;FALSE;893;EGV_tit (µS/cm)
166;37132;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;HCO3;ALK_OEP_W;mg/L;HCO3_OEP;mg/L;179,279;179.28;179,28;FALSE;FALSE;FALSE;179,28;HCO3_OEP (mg/L)
167;37133;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;CO3;ALK_OEP_W;mg/L;CO3;mg/L;0;<1.20;1,2;TRUE;FALSE;FALSE;0,6;CO3 (mg/L)
168;37134;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;OH;ALK_OEP_W;mg/L;OH;mg/L;0;<0.36;0,36;TRUE;FALSE;FALSE;0,18;OH (mg/L)
169;37135;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;Cl;IC_ANIONEN;mg/L;Cl;mg/L;162,9046;162.90;162,9;FALSE;FALSE;FALSE;162,9;Cl (mg/L)
170;37136;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;NO2;IC_ANIONEN;mg/L;NO2;mg/L;0;<0.02;0,02;TRUE;FALSE;FALSE;0,01;NO2 (mg/L)
171;37137;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;NO3;IC_ANIONEN;mg/L;NO3;mg/L;0,013;<0.1;0,1;TRUE;FALSE;FALSE;0,05;NO3 (mg/L)
172;37138;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;SO4;IC_ANIONEN;mg/L;SO4;mg/L;50,6889;50.69;50,69;FALSE;FALSE;FALSE;50,69;SO4 (mg/L)
173;37139;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;PO4;IC_ANIONEN;mg/L;PO4;mg/L;0,3085;0.31;0,31;FALSE;FALSE;FALSE;0,31;PO4 (mg/L)
174;37140;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;Na;IC_KATIONEN;mg/L;Na;mg/L;107,5667;107.57;107,57;FALSE;FALSE;FALSE;107,57;Na (mg/L)
175;37141;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;NH4;IC_KATIONEN;mg/L;NH4;mg/L;0;<0.1;0,1;TRUE;FALSE;FALSE;0,05;NH4 (mg/L)
176;37142;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;K;IC_KATIONEN;mg/L;K;mg/L;18,9843;18.98;18,98;FALSE;FALSE;FALSE;18,98;K (mg/L)
177;37143;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;Mg;IC_KATIONEN;mg/L;Mg;mg/L;22,5504;22.55;22,55;FALSE;FALSE;FALSE;22,55;Mg (mg/L)
178;37144;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;Ca;IC_KATIONEN;mg/L;Ca;mg/L;32,4022;32.40;32,4;FALSE;FALSE;FALSE;32,4;Ca (mg/L)
179;37145;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;Al;ICP_MINMET_HNO3_1;mg/L;Al;mg/L;-0,004;<0.1;0,1;TRUE;FALSE;FALSE;0,05;Al (mg/L)
180;37146;WVLDIK0133;WVLDIK0133;NA;0;-;-;-;NA;NA;23-008681;WVLDIK0133_ZP;Jo Packet;EMPTY;23/10/2023;Fe;ICP_MINMET_HNO3_1;mg/L;Fe;mg/L;0,0025;<0.1;0,1;TRUE;FALSE;FALSE;0,05;Fe (mg/L)
